run_id,clock_target_mhz,clock_applied_mhz,avg_clock_mhz,peak_clock_mhz,avg_temp_c,avg_gpu_util_pct,avg_mem_bw_util_pct,avg_vram_used_mib,avg_vram_alloc_pct,runtime_s,avg_power_w,energy_j,log_path
clk2865_r2_20260419_143656,2865,2865,2500.1923,2505.0000,61.8803,88.8889,49.9402,3373.9188,54.9409,11.6174,55.2238,641.5554,data\raw\compute\logs\07_conv_transpose3d\clk2865_r2_20260419_143656_power.csv
clk2865_r3_20260419_143724,2865,2865,2500.1299,2505.0000,62.2987,90.0433,50.7446,3416.1558,55.6287,11.6148,56.1566,652.2463,data\raw\compute\logs\07_conv_transpose3d\clk2865_r3_20260419_143724_power.csv
clk2805_r1_20260419_143753,2805,2805,2501.7249,2505.0000,62.2445,90.8297,51.5371,3450.2140,56.1833,11.6158,56.2459,653.3397,data\raw\compute\logs\07_conv_transpose3d\clk2805_r1_20260419_143753_power.csv
clk2805_r2_20260419_143820,2805,2805,2499.0129,2505.0000,62.5751,89.2704,50.2961,3391.3305,55.2244,11.6201,55.9222,649.8206,data\raw\compute\logs\07_conv_transpose3d\clk2805_r2_20260419_143820_power.csv
clk2805_r3_20260419_143847,2805,2805,2500.1923,2505.0000,62.5342,88.8889,50.2949,3384.6111,55.1150,11.6148,55.6614,646.4938,data\raw\compute\logs\07_conv_transpose3d\clk2805_r3_20260419_143847_power.csv
clk2745_r1_20260419_143917,2745,2745,2501.7105,2505.0000,62.5088,91.1096,51.9211,3461.1009,56.3605,11.6167,56.4442,655.6945,data\raw\compute\logs\07_conv_transpose3d\clk2745_r1_20260419_143917_power.csv
clk2745_r2_20260419_143943,2745,2745,2500.1923,2505.0000,62.6368,88.7735,49.8419,3389.9017,55.2011,11.6170,55.8209,648.4738,data\raw\compute\logs\07_conv_transpose3d\clk2745_r2_20260419_143943_power.csv
clk2745_r3_20260419_144011,2745,2745,2500.1717,2505.0000,62.7167,89.2704,49.7468,3403.1888,55.4175,11.6145,55.6415,646.2480,data\raw\compute\logs\07_conv_transpose3d\clk2745_r3_20260419_144011_power.csv
clk2685_r1_20260419_144041,2685,2685,2503.3553,2505.0000,62.5175,91.2281,51.1535,3460.0921,56.3441,11.6183,56.4083,655.3700,data\raw\compute\logs\07_conv_transpose3d\clk2685_r1_20260419_144041_power.csv
clk2685_r2_20260419_144107,2685,2685,2500.1509,2505.0000,62.5776,89.6552,50.2241,3403.1164,55.4163,11.6153,55.9163,649.4861,data\raw\compute\logs\07_conv_transpose3d\clk2685_r2_20260419_144107_power.csv
